pos1,pos2,pos3,pos4,pos5,pos6,pos7
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
0.4731220829355094,-0.5348561742038183,-0.6080900455203442,2.324388914387905,1.5560936318311678,0.0,0.01827072638184763
